Gender;Husstandny;husstand;FamilieIndkomst_4grupper;USDA_foodinsecurity_DICH;DQS_Cat;A65;LifeSatisfaction;HighPsychDistress;Kessler_raw;pervgt
2;2;2;1;0;3;10;1;0;1;64
2;2;2;1;0;2;10;1;0;3;91
2;2;2;3;0;3;10;1;0;0;2270
2;1;1;1;0;2;6;0;0;1;1288
2;1;1;1;0;2;10;1;0;0;2272
2;7;4;3;0;2;10;1;0;3;214
2;2;2;4;0;2;8;1;0;1;2707
2;1;1;1;0;2;10;1;0;0;1288
2;1;1;1;0;2;9;1;0;3;2032
2;3;3;1;0;2;9;1;0;0;59
2;1;1;2;0;2;9;1;0;4;4025
2;1;1;2;0;2;5;0;0;3;3780
2;3;3;1;0;3;7;0;#NULL!;#NULL!;37
2;6;4;1;0;3;6;0;0;0;46
2;2;2;1;1;2;4;0;1;17;3241
2;4;3;4;0;2;10;1;0;2;2213
2;6;4;1;1;2;8;1;0;2;37
2;1;1;2;0;3;8;1;0;3;1919
2;6;4;2;0;2;3;0;0;6;371
2;6;4;1;0;2;10;1;0;0;59
2;8;4;3;0;2;6;0;0;10;292
2;1;1;1;0;2;10;1;0;1;2483
2;2;2;3;0;3;1;0;0;2;2424
2;6;4;2;0;3;6;0;#NULL!;#NULL!;285
2;2;2;4;0;3;6;0;0;6;2110
2;4;3;1;1;2;8;1;0;12;93
2;1;1;1;1;2;8;1;0;6;2257
2;1;1;1;0;2;9;1;0;0;2257
2;6;4;3;0;2;9;1;0;0;214
2;2;2;1;0;2;9;1;0;6;52
2;4;3;1;0;3;7;0;0;6;3820
2;6;4;1;1;1;0;0;1;23;80
2;2;2;1;0;2;10;1;#NULL!;#NULL!;47
2;1;1;3;0;3;8;1;0;0;2520
2;2;2;1;0;1;7;0;0;9;79
2;3;3;2;0;2;1;0;0;2;2077
2;4;3;3;0;3;10;1;0;0;3215
2;2;2;4;0;2;9;1;0;3;3215
2;1;1;2;0;2;6;0;0;7;2270
2;1;1;1;0;1;6;0;0;3;2242
2;2;2;4;0;2;9;1;0;0;1950
2;2;2;4;0;3;0;0;0;0;3033
2;6;4;1;0;2;8;1;0;2;59
2;7;4;1;0;2;7;0;0;5;33
2;3;3;4;0;3;9;1;0;0;2707
2;1;1;3;0;3;10;1;0;1;2133
2;1;1;2;0;2;8;1;0;6;2971
2;3;3;1;0;2;8;1;0;1;47
2;4;3;4;0;2;8;1;0;2;2379
2;8;4;2;1;2;6;0;0;5;371
2;7;4;2;0;3;9;1;0;2;469
2;6;4;1;1;2;8;1;0;2;47
2;6;4;1;1;3;8;1;0;2;93
2;1;1;2;0;2;5;0;0;3;2556
2;4;3;4;0;3;7;0;0;4;2379
2;2;2;1;0;2;7;0;0;9;2489
2;1;1;2;0;2;8;1;0;4;3780
2;3;3;1;0;3;5;0;0;4;86
2;6;4;3;0;2;8;1;0;5;285
2;3;3;1;0;2;8;1;0;0;74
2;4;3;2;0;2;9;1;0;0;406
2;3;3;1;1;2;7;0;0;9;91
2;2;2;1;0;3;1;0;0;1;2077
2;2;2;1;0;3;8;1;0;2;71
2;1;1;3;0;2;2;0;0;2;2492
2;6;4;2;0;1;10;1;0;0;313
2;6;4;2;0;2;10;1;0;0;292
2;1;1;3;0;2;98;0;0;5;2077
2;3;3;3;0;2;6;0;0;5;2886
2;1;1;1;0;2;7;0;0;4;1646
2;6;4;1;0;2;8;1;0;4;46
2;2;2;4;0;2;8;1;0;3;3033
2;1;1;1;0;2;9;1;0;3;1188
2;4;3;4;0;2;7;0;0;5;2379
2;6;4;1;1;1;3;0;0;5;46
2;6;4;1;0;2;7;0;0;0;52
2;1;1;1;0;3;8;1;0;0;2157
2;#NULL!;999;1;0;3;8;1;0;0;4259
2;5;3;1;0;2;2;0;0;5;69
2;1;1;1;0;2;10;1;0;0;3720
2;3;3;3;0;2;7;0;0;3;2110
2;1;1;3;0;2;10;1;0;0;2350
2;7;4;3;0;2;9;1;0;5;313
2;1;1;1;0;1;8;1;0;10;3622
2;6;4;3;0;2;9;1;0;0;263
2;2;2;1;0;1;8;1;0;0;47
2;1;1;1;0;2;8;1;0;3;1858
2;5;3;4;0;2;9;1;0;1;2110
2;1;1;2;0;3;10;1;0;0;2242
2;6;4;3;0;2;9;1;0;1;399
2;2;2;1;0;2;10;1;0;1;47
2;4;3;1;0;3;9;1;0;0;80
2;2;2;1;0;2;9;1;0;0;69
2;6;4;1;0;2;4;0;0;2;46
2;2;2;4;0;3;1;0;0;8;2867
2;3;3;1;0;2;5;0;0;8;101
2;8;4;4;0;2;8;1;0;3;313
2;6;4;1;1;2;7;0;0;9;93
2;7;4;1;1;2;2;0;0;11;52
2;7;4;1;0;2;10;1;0;0;72
2;5;3;4;0;2;9;1;0;0;2110
2;2;2;3;0;2;8;1;0;1;2707
2;1;1;1;0;2;5;0;0;7;2257
2;2;2;2;0;2;5;0;0;4;3033
2;4;3;1;0;2;9;1;0;6;45
2;6;4;1;0;2;7;0;0;1;30
2;2;2;3;0;3;10;1;0;0;2867
2;7;4;3;0;2;10;1;0;0;370
2;4;3;3;0;2;8;1;0;5;2867
2;1;1;1;0;2;7;0;0;4;2257
2;1;1;2;0;2;5;0;1;13;3622
2;2;2;4;0;2;1;0;0;2;2276
2;1;1;1;0;2;9;1;0;3;71
2;1;1;2;0;3;7;0;0;10;3945
2;5;3;4;0;3;3;0;0;4;2886
2;1;1;3;0;2;7;0;0;6;263
2;6;4;1;0;3;9;1;0;0;25
2;6;4;1;0;2;7;0;0;7;406
2;2;2;4;0;3;2;0;0;3;2276
2;5;3;1;0;2;10;1;0;6;72
2;#NULL!;999;2;0;2;10;1;#NULL!;#NULL!;2886
2;2;2;1;0;3;7;0;0;3;66
2;8;4;2;1;2;7;0;0;8;456
2;2;2;1;0;2;10;1;0;2;52
2;4;3;1;0;2;7;0;1;14;51
2;6;4;1;0;2;7;0;0;3;80
2;7;4;1;1;2;2;0;1;17;67
2;6;4;2;0;1;7;0;0;1;370
2;6;4;3;0;2;9;1;0;0;371
2;6;4;2;1;2;4;0;1;15;405
2;2;2;3;0;2;9;1;0;7;2754
2;2;2;1;0;3;10;1;0;6;69
2;4;3;1;0;2;8;1;0;4;35
2;6;4;1;0;2;8;1;0;6;72
2;2;2;2;0;2;9;1;0;2;2886
2;2;2;1;0;2;8;1;0;3;74
2;6;4;2;1;2;8;1;0;1;322
2;2;2;3;0;2;10;1;0;0;1668
2;6;4;1;1;2;6;0;0;11;67
2;3;3;1;0;3;8;1;0;5;505
2;5;3;2;1;1;9;1;0;3;477
2;6;4;2;1;2;7;0;0;3;292
2;2;2;1;1;1;4;0;0;6;79
2;7;4;2;0;2;8;1;0;0;285
2;3;3;4;0;2;9;1;0;4;222
2;6;4;3;0;3;10;1;0;1;228
2;6;4;3;0;1;8;1;0;0;322
2;2;2;3;0;2;10;1;0;1;1997
2;6;4;3;0;2;7;0;0;0;314
2;2;2;2;0;2;10;1;0;0;3033
2;7;4;1;0;2;5;0;0;12;30
2;2;2;4;0;1;6;0;1;14;2276
2;4;3;4;0;2;7;0;0;4;2232
2;2;2;1;0;2;10;1;0;2;52
2;6;4;1;0;3;7;0;0;3;60
2;2;2;1;0;2;10;1;0;7;2157
2;1;1;1;0;2;8;1;0;0;2270
2;2;2;4;0;2;8;1;0;2;2606
2;2;2;3;0;2;9;1;0;3;2886
2;2;2;4;0;2;8;1;0;0;2886
2;2;2;2;0;2;7;0;0;2;3215
2;6;4;3;0;3;8;1;0;1;348
2;6;4;1;1;2;4;0;0;11;67
2;2;2;4;0;3;7;0;0;3;3362
2;8;4;3;0;2;6;0;0;5;285
2;1;1;2;0;2;10;1;0;1;2242
2;1;1;2;0;2;10;1;0;0;2242
2;7;4;3;0;2;7;0;0;4;456
2;6;4;2;1;2;5;0;0;12;456
2;1;1;2;0;2;9;1;0;1;1919
2;2;2;4;0;1;7;0;0;1;2707
2;4;3;3;0;2;2;0;0;8;2886
2;2;2;2;0;2;10;1;0;3;2955
2;5;3;3;1;2;7;0;0;8;2886
2;7;4;2;0;2;8;1;0;1;405
2;2;2;1;0;2;6;0;0;7;64
2;8;4;3;0;3;8;1;0;0;214
2;3;3;1;0;2;10;1;0;3;39
2;6;4;2;0;2;6;0;0;12;405
2;1;1;1;0;2;8;1;#NULL!;#NULL!;3720
2;1;1;1;1;2;8;1;0;0;38
2;3;3;3;0;2;8;1;0;2;2458
2;1;1;2;1;3;6;0;0;1;2657
2;4;3;4;0;1;8;1;0;8;2886
2;2;2;3;0;2;8;1;0;12;2379
2;3;3;4;0;3;8;1;0;4;2424
2;3;3;1;0;2;9;1;0;6;69
2;6;4;3;0;2;8;1;0;1;271
2;1;1;3;0;2;7;0;0;2;2583
2;1;1;3;0;2;8;1;0;7;2105
2;7;4;2;1;2;10;1;0;5;371
2;2;2;1;0;3;9;1;0;1;45
2;1;1;2;0;2;5;0;0;11;2105
2;5;3;1;0;3;7;0;0;2;46
2;4;3;4;0;2;9;1;0;0;3033
2;4;3;3;0;2;9;1;0;2;2110
2;2;2;2;0;3;8;1;0;2;2886
2;3;3;1;1;2;6;0;0;2;67
2;4;3;3;0;2;8;1;0;0;2886
2;3;3;1;1;2;2;0;0;10;71
2;3;3;4;0;2;1;0;0;4;2379
2;2;2;2;0;3;9;1;0;2;2424
2;6;4;3;0;2;8;1;0;2;214
2;1;1;1;0;2;10;1;0;0;709
2;6;4;1;1;2;4;0;0;11;46
2;2;2;1;0;2;4;0;1;20;1890
2;6;4;2;1;3;3;0;1;21;477
2;7;4;1;0;2;8;1;0;4;25
2;2;2;3;0;3;10;1;0;0;3033
2;6;4;1;0;2;3;0;0;9;46
2;6;4;1;1;2;8;1;0;4;30
2;6;4;3;0;2;7;0;0;2;228
2;6;4;2;1;2;4;0;0;8;319
2;6;4;2;0;2;8;1;0;6;469
2;6;4;2;0;1;5;0;1;16;371
2;3;3;3;1;2;0;0;1;22;406
2;6;4;2;0;2;7;0;0;6;469
2;3;3;1;0;1;5;0;0;7;86
2;2;2;3;0;2;9;1;0;0;3033
2;6;4;1;1;1;6;0;1;14;67
2;2;2;1;0;3;8;1;0;1;88
2;1;1;2;0;1;10;1;0;0;2270
2;6;4;2;0;2;6;0;0;6;456
2;3;3;1;1;2;3;0;1;14;69
2;8;4;2;1;2;3;0;1;15;469
2;7;4;3;0;3;1;0;0;0;406
2;4;3;4;0;2;10;1;0;7;2379
2;6;4;1;1;2;2;0;1;15;25
2;6;4;2;0;2;6;0;0;1;505
2;1;1;1;0;2;5;0;#NULL!;#NULL!;2257
2;4;3;1;0;2;10;1;0;10;33
2;2;2;1;0;2;8;1;0;0;67
2;4;3;4;0;2;7;0;0;6;2276
2;2;2;1;0;2;10;1;0;0;33
2;1;1;1;0;2;8;1;0;3;1288
2;2;2;4;0;2;0;0;0;5;3033
2;5;3;1;0;2;9;1;0;0;29
2;2;2;1;0;1;9;1;0;6;88
2;1;1;2;0;2;8;1;0;0;2333
2;1;1;1;0;3;8;1;0;2;3820
2;2;2;2;0;2;7;0;0;4;2424
2;2;2;1;0;2;8;1;0;2;2257
2;4;3;4;0;2;9;1;0;3;2232
2;2;2;3;0;2;9;1;0;1;2626
2;5;3;4;0;2;9;1;0;0;2053
2;2;2;2;0;2;8;1;0;8;2754
2;2;2;1;0;2;9;1;0;2;2458
2;6;4;2;1;1;10;1;0;7;405
2;7;4;1;1;2;2;0;1;16;67
2;2;2;1;0;3;8;1;0;3;34
2;2;2;2;0;2;8;1;0;2;370
2;2;2;2;0;2;5;0;#NULL!;#NULL!;3397
2;6;4;1;0;3;10;1;0;3;67
2;3;3;1;0;2;10;1;0;2;74
2;4;3;2;1;3;4;0;0;12;3416
2;6;4;1;0;2;4;0;0;3;59
2;1;1;1;0;1;10;1;0;2;3780
2;2;2;4;0;2;4;0;0;0;2232
2;1;1;3;0;1;9;1;0;0;1919
2;2;2;3;0;3;10;1;0;0;2886
2;1;1;3;0;3;9;1;0;0;2492
2;3;3;3;0;2;8;1;0;4;285
2;6;4;2;1;2;3;0;1;13;406
2;3;3;1;0;2;7;0;0;1;69
2;6;4;1;0;2;5;0;0;1;67
2;1;1;1;0;2;1;0;1;18;1890
2;1;1;3;0;3;9;1;0;0;2492
2;4;3;1;0;2;8;1;0;5;54
2;6;4;2;1;2;3;0;0;8;314
2;7;4;1;0;2;7;0;0;8;93
2;1;1;1;0;2;10;1;#NULL!;#NULL!;3595
2;2;2;4;0;2;8;1;0;2;1950
2;2;2;3;0;2;9;1;0;0;2908
2;2;2;4;0;2;5;0;0;3;2110
2;3;3;1;0;2;7;0;0;4;31
2;4;3;4;0;2;7;0;0;7;2129
2;8;4;1;0;3;8;1;0;1;80
2;1;1;1;0;2;8;1;0;5;3002
2;2;2;1;0;3;3;0;0;3;44
2;5;3;4;0;2;10;1;0;0;2379
2;6;4;1;1;2;5;0;0;4;59
2;4;3;1;0;2;10;1;0;1;29
2;4;3;3;0;2;5;0;0;3;1668
2;2;2;2;0;2;10;1;0;0;2333
2;8;4;1;1;1;8;1;1;13;80
2;6;4;3;1;2;8;1;0;0;285
2;2;2;2;0;1;8;1;0;2;1770
2;1;1;2;0;3;9;1;0;2;2105
2;3;3;2;0;2;5;0;0;4;503
2;3;3;1;0;2;7;0;0;4;30
2;6;4;3;0;2;9;1;0;0;214
2;1;1;1;0;2;9;1;0;4;921
2;6;4;2;0;2;7;0;0;4;469
2;5;3;1;0;2;7;0;0;2;47
2;2;2;2;0;2;0;0;#NULL!;#NULL!;2886
2;5;3;1;1;2;9;1;0;3;3820
2;5;3;3;1;1;9;1;0;0;2707
2;6;4;1;1;1;0;0;0;8;67
2;7;4;2;0;2;8;1;0;0;371
2;7;4;3;0;3;8;1;0;6;263
2;1;1;1;0;2;2;0;0;8;2242
2;1;1;3;0;2;3;0;0;3;2520
2;8;4;3;0;2;8;1;0;3;285
2;8;4;3;0;2;6;0;0;10;263
2;3;3;4;0;3;10;1;0;0;3033
2;2;2;3;0;#NULL!;3;0;0;4;2379
2;5;3;1;1;2;6;0;0;6;47
2;5;3;3;1;2;7;0;0;3;285
2;7;4;2;0;2;6;0;0;12;469
2;7;4;3;0;2;9;1;0;1;313
2;7;4;1;0;2;8;1;0;1;406
2;6;4;1;0;2;10;1;0;0;37
2;2;2;1;0;2;10;1;0;1;33
2;2;2;1;0;2;5;0;1;17;74
2;4;3;1;0;2;8;1;0;4;67
2;4;3;4;0;2;4;0;0;12;2053
2;8;4;3;0;3;9;1;0;1;399
2;1;1;3;0;2;8;1;0;0;2077
2;2;2;4;0;2;5;0;0;0;3362
2;6;4;3;0;3;8;1;0;2;349
2;7;4;2;1;2;4;0;1;13;379
2;1;1;2;0;3;9;1;0;0;3973
2;2;2;2;0;2;10;1;0;0;3397
2;1;1;2;0;2;7;0;0;4;2105
2;6;4;3;1;2;2;0;0;12;371
2;4;3;1;0;2;10;1;0;3;59
2;1;1;2;0;2;8;1;0;0;2105
2;1;1;2;0;3;10;1;0;5;2270
2;7;4;2;1;2;4;0;0;7;412
2;1;1;1;0;3;8;1;0;2;3649
2;2;2;1;0;3;8;1;0;5;72
2;4;3;4;0;2;9;1;0;0;2053
2;6;4;4;0;2;8;1;0;2;469
2;2;2;2;1;2;2;0;1;19;3362
2;6;4;1;0;3;8;1;0;0;46
2;1;1;3;0;2;3;0;0;0;285
2;6;4;1;0;3;7;0;0;5;46
2;4;3;1;1;2;7;0;0;10;66
2;5;3;4;0;2;8;1;0;5;1950
2;6;4;3;0;2;9;1;0;1;319
2;2;2;4;0;3;8;1;0;3;1950
2;6;4;3;0;3;9;1;0;7;348
2;3;3;1;0;2;6;0;0;8;45
2;2;2;1;0;3;10;1;0;1;31
2;1;1;1;0;2;3;0;0;5;921
2;5;3;1;0;2;7;0;0;4;35
2;6;4;2;1;2;5;0;0;6;371
2;6;4;2;0;1;7;0;0;0;469
2;1;1;2;0;2;8;1;0;2;2077
2;2;2;4;0;2;7;0;0;1;1668
2;3;3;2;0;2;7;0;0;10;456
2;4;3;4;0;2;10;1;0;0;2379
2;6;4;1;0;1;5;0;1;19;101
2;7;4;3;0;2;7;0;0;3;348
2;4;3;1;0;2;10;1;0;0;93
2;4;3;4;1;2;8;1;0;2;1668
2;7;4;1;0;2;10;1;0;1;59
2;4;3;1;0;2;8;1;0;2;29
2;2;2;2;0;2;8;1;0;0;2886
2;1;1;3;0;2;5;0;0;11;2105
2;3;3;3;0;2;8;1;0;2;271
2;1;1;2;0;3;9;1;0;0;2105
2;2;2;1;0;3;7;0;0;2;45
2;1;1;1;0;2;5;0;#NULL!;#NULL!;921
2;2;2;1;0;2;7;0;0;12;50
2;1;1;1;0;1;5;0;0;0;2077
2;6;4;3;1;2;6;0;0;1;314
2;1;1;2;0;3;9;1;0;0;2077
2;#NULL!;999;1;0;2;10;1;0;1;3595
2;5;3;1;0;3;8;1;0;10;47
2;5;3;3;0;3;10;1;0;1;3033
2;7;4;4;0;2;8;1;0;3;271
2;6;4;1;0;3;9;1;0;4;37
2;3;3;2;0;2;10;1;0;0;505
2;6;4;3;0;3;8;1;0;10;285
2;2;2;1;1;2;7;0;0;4;52
2;8;4;2;0;2;10;1;0;0;456
2;2;2;2;0;#NULL!;10;1;0;5;2626
2;6;4;3;0;2;7;0;0;5;348
2;1;1;2;0;2;10;1;0;0;4053
2;6;4;1;0;3;9;1;0;2;67
2;1;1;1;0;3;10;1;0;2;1288
2;2;2;4;0;2;10;1;0;2;2379
2;5;3;2;0;3;10;1;0;0;349
2;2;2;4;0;3;10;1;0;0;2424
2;7;4;1;0;2;9;1;0;2;31
2;7;4;2;0;3;8;1;0;1;406
2;6;4;1;0;2;8;1;0;3;46
2;6;4;1;0;2;8;1;0;2;67
2;7;4;1;0;2;7;0;0;1;37
2;6;4;2;0;2;8;1;0;6;371
2;2;2;1;0;3;7;0;0;4;47
2;4;3;4;0;2;7;0;0;2;2276
2;1;1;1;1;3;5;0;1;16;3622
2;2;2;1;0;3;7;0;0;5;60
2;2;2;4;0;1;3;0;0;6;2561
2;#NULL!;999;3;0;2;8;1;0;0;2424
2;1;1;2;0;3;5;0;0;5;3780
2;1;1;1;0;2;8;1;0;2;1288
2;2;2;2;0;2;7;0;0;6;2908
2;5;3;3;0;2;3;0;1;13;2110
2;6;4;2;1;2;2;0;1;15;456
2;6;4;3;0;2;7;0;0;1;371
2;2;2;1;1;2;6;0;0;11;60
2;3;3;1;0;2;10;1;0;0;38
2;4;3;4;0;2;9;1;0;2;2129
2;2;2;4;0;3;9;1;0;2;2867
2;3;3;4;1;3;7;0;0;7;2886
2;2;2;3;0;2;4;0;0;6;3033
2;6;4;2;0;2;9;1;0;2;313
2;8;4;3;0;3;9;1;0;0;214
2;1;1;1;0;3;10;1;0;0;3820
2;1;1;2;0;2;4;0;0;4;320
2;3;3;1;0;2;7;0;0;2;37
2;7;4;3;0;3;9;1;0;3;214
2;6;4;3;0;3;8;1;0;0;285
2;2;2;3;0;2;9;1;0;2;2867
2;1;1;3;0;3;99;0;0;3;3780
2;3;3;4;0;2;8;1;0;2;3033
2;1;1;1;0;2;8;1;0;1;2225
2;2;2;2;0;2;7;0;0;9;2754
2;2;2;2;0;3;10;1;0;0;2867
2;5;3;1;0;2;10;1;0;6;93
2;5;3;4;0;2;9;1;0;5;2379
2;1;1;1;0;2;8;1;0;4;1678
2;3;3;1;0;2;7;0;0;2;38
2;6;4;2;0;3;7;0;0;3;469
2;1;1;1;1;1;7;0;1;14;80
2;2;2;3;0;2;5;0;0;12;2955
2;1;1;2;0;2;10;1;0;0;4053
2;2;2;3;0;3;4;0;0;1;2424
2;4;3;2;0;2;6;0;0;2;2707
2;6;4;2;0;2;10;1;0;5;285
2;4;3;4;0;2;9;1;0;2;2213
2;2;2;1;1;1;10;1;0;4;1678
2;2;2;1;0;3;1;0;0;7;47
2;3;3;1;0;3;8;1;1;15;72
2;7;4;1;1;1;8;1;0;7;93
2;6;4;2;0;2;7;0;1;13;320
2;6;4;2;1;2;3;0;1;18;406
2;6;4;3;0;3;8;1;0;1;399
2;2;2;1;0;3;10;1;0;0;47
2;4;3;4;1;2;7;0;0;4;1770
2;2;2;1;0;1;5;0;0;1;33
2;1;1;1;0;2;10;1;0;1;2489
2;2;2;1;0;2;9;1;0;1;71
2;4;3;1;1;2;8;1;0;5;33
2;6;4;1;0;2;7;0;1;13;72
2;3;3;2;0;1;3;0;1;15;469
2;2;2;1;0;2;10;1;0;3;67
2;4;3;4;0;3;10;1;0;0;1668
2;1;1;1;0;2;10;1;0;0;2257
2;1;1;1;0;2;10;1;0;0;2257
2;7;4;2;0;2;8;1;0;0;379
2;1;1;2;0;2;5;0;0;3;2998
2;6;4;1;0;2;7;0;0;4;37
2;2;2;1;0;2;7;0;0;8;50
2;6;4;2;0;3;5;0;0;12;505
2;7;4;3;0;2;9;1;0;2;228
2;6;4;3;0;2;10;1;0;3;371
2;3;3;4;0;2;8;1;0;1;3033
2;7;4;2;1;2;7;0;0;6;371
2;1;1;1;0;2;8;1;0;1;3720
2;3;3;4;0;3;3;0;0;5;2276
2;3;3;1;1;2;5;0;0;8;72
2;5;3;4;0;2;10;1;0;0;2707
2;7;4;4;0;2;8;1;0;0;249
2;1;1;3;0;3;7;0;0;4;2657
2;7;4;3;0;2;8;1;0;7;285
2;2;2;4;0;1;6;0;0;2;2707
2;4;3;4;0;2;10;1;0;2;2129
2;3;3;1;0;2;9;1;0;1;69
